year,part,level,id,sampled_value
2019,C,ECT,A1,0.5390905703498549
2019,C,ECT,A1,0.5261470182354797
2019,C,ECT,A1,0.5572378144988805
2019,C,ECT,A1,0.5704181366596509
2019,C,ECT,A1,0.5508426704588212
2019,C,ECT,A1,0.5211376329866789
2019,C,ECT,A1,0.5638111041782219
2019,C,ECT,A1,0.5432534112784476
2019,C,ECT,A1,0.5405448586599982
2019,C,ECT,A1,0.5035158415935449
2019,C,ECT,A1,0.5667343275579033
2019,C,ECT,A1,0.5202358337712495
2019,C,ECT,A1,0.5267967585984402
2019,C,ECT,A1,0.5559511232170015
2019,C,ECT,A1,0.46029714051155857
2019,C,ECT,A1,0.5474731833500092
2019,C,ECT,A1,0.5540914538056527
2019,C,ECT,A1,0.5487594887685533
2019,C,ECT,A1,0.533980452243465
2019,C,ECT,A1,0.5504754149411945
2019,C,ECT,A1,0.534131408265094
2019,C,ECT,A1,0.5641161769351687
2019,C,ECT,A1,0.5403470898006008
2019,C,ECT,A1,0.5497613218355314
2019,C,ECT,A1,0.5670868932959122
2019,C,ECT,A1,0.5592925947464876
2019,C,ECT,A1,0.5412934718176712
2019,C,ECT,A1,0.5411940801694356
2019,C,ECT,A1,0.48902060175803763
2019,C,ECT,A1,0.49939412114353
2019,C,ECT,A1,0.5318221757818894
2019,C,ECT,A1,0.5532005329246786
2019,C,ECT,A1,0.5281115987976689
2019,C,ECT,A1,0.5414242021463102
2019,C,ECT,A1,0.5570166090638135
2019,C,ECT,A1,0.5628780571267841
2019,C,ECT,A1,0.5410358172019073
2019,C,ECT,A1,0.5615928811642356
2019,C,ECT,A1,0.5071276727092483
2019,C,ECT,A1,0.5602235637796371
2019,C,ECT,A1,0.5143689218550906
2019,C,ECT,A1,0.5565615836091076
2019,C,ECT,A1,0.5247086390455141
2019,C,ECT,A1,0.5426840610351108
2019,C,ECT,A1,0.5753611069485274
2019,C,ECT,A1,0.4988148178252038
2019,C,ECT,A1,0.4857465912547357
2019,C,ECT,A1,0.5526113282314556
2019,C,ECT,A1,0.4899091561571562
2019,C,ECT,A1,0.37588555414345487
2019,C,ECT,A1,0.5181657865504214
2019,C,ECT,A1,0.5486622038082056
2019,C,ECT,A1,0.5577358414635886
2019,C,ECT,A1,0.4583646337480276
2019,C,ECT,A1,0.5392176731769469
2019,C,ECT,A1,0.5433201689391632
2019,C,ECT,A1,0.4906947013669955
2019,C,ECT,A1,0.5430170690852493
2019,C,ECT,A1,0.5381449474698977
2019,C,ECT,A1,0.5561764808082498
2019,C,ECT,A1,0.5719516379117301
2019,C,ECT,A1,0.5613364640527544
2019,C,ECT,A1,0.5522744568116388
2019,C,ECT,A1,0.5475018031949993
2019,C,ECT,A1,0.5553945018866183
2019,C,ECT,A1,0.5590726417622253
2019,C,ECT,A1,0.48176240965555445
2019,C,ECT,A1,0.5330712300758037
2019,C,ECT,A1,0.5432493932228342
2019,C,ECT,A1,0.5304025574158956
2019,C,ECT,A1,0.5487926770303782
2019,C,ECT,A1,0.45840899091200793
2019,C,ECT,A1,0.5013389046110769
2019,C,ECT,A1,0.5525607359141333
2019,C,ECT,A1,0.5549121724683527
2019,C,ECT,A1,0.5335574859181594
2019,C,ECT,A1,0.5578919457098146
2019,C,ECT,A1,0.5525933040852539
2019,C,ECT,A1,0.5432425030068039
2019,C,ECT,A1,0.5661198116896674
2019,C,ECT,A1,0.5248904511333529
2019,C,ECT,A1,0.5464919654998901
2019,C,ECT,A1,0.5359532185774122
2019,C,ECT,A1,0.5567143791353105
2019,C,ECT,A1,0.46908802508671094
