"period","region","sampled_mean"
"2015-2019","1",0.889174449755723
"2015-2019","1",0.910327054514273
"2015-2019","1",0.897517162361573
"2015-2019","1",0.897021166571254
"2015-2019","1",0.901367782206428
"2015-2019","1",0.901477937398143
"2015-2019","1",0.890030115398845
"2015-2019","1",0.897974968524314
"2015-2019","1",0.898842984945072
"2015-2019","1",0.901743218113228
"2015-2019","1",0.889182197209818
"2015-2019","1",0.896453119956205
"2015-2019","1",0.891204076677672
"2015-2019","1",0.903658745563617
"2015-2019","1",0.899166394435254
"2015-2019","1",0.891699742014443
"2015-2019","1",0.907662588134665
"2015-2019","1",0.898853374426365
"2015-2019","1",0.905783172602076
"2015-2019","1",0.891019772585704
"2015-2019","1",0.893870260059851
"2015-2019","1",0.897067738772419
"2015-2019","1",0.899964827054721
"2015-2019","1",0.892841955690921
"2015-2019","1",0.903089625545871
"2015-2019","1",0.894257426996402
"2015-2019","1",0.900903257621641
"2015-2019","1",0.898944972494877
"2015-2019","1",0.889413257275652
"2015-2019","1",0.889527457571834
"2015-2019","1",0.900175469491105
"2015-2019","1",0.896698519923863
"2015-2019","1",0.895477074770773
"2015-2019","1",0.895133936157772
"2015-2019","1",0.895703697486247
"2015-2019","1",0.901382944532939
"2015-2019","1",0.894767709608224
"2015-2019","1",0.889064827097993
"2015-2019","1",0.888507306168077
"2015-2019","1",0.891574793869961
"2015-2019","1",0.878314439915077
"2015-2019","1",0.897119984298985
"2015-2019","1",0.89239048829943
"2015-2019","1",0.884594760191984
"2015-2019","1",0.907890892091757
"2015-2019","1",0.898482025450429
"2015-2019","1",0.902189630051367
"2015-2019","1",0.895450066597404
"2015-2019","1",0.892266850779115
"2015-2019","1",0.897125148150728
"2015-2019","1",0.897552939546288
"2015-2019","1",0.892598075740845
"2015-2019","1",0.902457646976473
"2015-2019","1",0.895079199706012
"2015-2019","1",0.894450656578715
"2015-2019","1",0.89149490130754
"2015-2019","1",0.890089417188679
"2015-2019","1",0.902420948438341
"2015-2019","1",0.890517816200453
"2015-2019","1",0.886129511481344
"2015-2019","1",0.898303133557164
"2015-2019","1",0.901827194411533
"2015-2019","1",0.893575804987383
"2015-2019","1",0.902209867573477
"2015-2019","1",0.882000824501549
"2015-2019","1",0.897080114447834
"2015-2019","1",0.898899451076978
"2015-2019","1",0.888325844902077
"2015-2019","1",0.896591510318375
"2015-2019","1",0.902142759859915
"2015-2019","1",0.89637134301985
"2015-2019","1",0.895792800034043
"2015-2019","1",0.900899631505511
"2015-2019","1",0.911671240100203
"2015-2019","1",0.896432177906902
"2015-2019","1",0.898891588349077
"2015-2019","1",0.901317185522011
"2015-2019","1",0.900716279927751
"2015-2019","1",0.890019408564258
"2015-2019","1",0.892928712711214
"2015-2019","1",0.888595399944309
"2015-2019","1",0.897663024052085
"2015-2019","1",0.901298308076481
"2015-2019","1",0.892630827146136
"2015-2019","1",0.891661425253527
"2015-2019","1",0.902489809147323
"2015-2019","1",0.902921932479811
"2015-2019","1",0.885733161133898
"2015-2019","1",0.902019215112596
"2015-2019","1",0.896389111598038
"2015-2019","1",0.89604050580499
"2015-2019","1",0.889715026887185
"2015-2019","1",0.900388635167321
"2015-2019","1",0.893692907889207
"2015-2019","1",0.891560328844358
"2015-2019","1",0.892043119465258
"2015-2019","1",0.899109191148245
"2015-2019","1",0.901851756087486
"2015-2019","1",0.896254281588719
"2015-2019","1",0.898199006034222
"2015-2019","1",0.891103243049557
"2015-2019","1",0.910966076985969
"2015-2019","1",0.890703360749139
"2015-2019","1",0.901684071387075
"2015-2019","1",0.895073994762935
"2015-2019","1",0.906708527730944
"2015-2019","1",0.897175630689822
"2015-2019","1",0.898395148463262
"2015-2019","1",0.898759835061632
"2015-2019","1",0.896108313197454
"2015-2019","1",0.906160625104237
"2015-2019","1",0.896904501559712
"2015-2019","1",0.895875077931032
"2015-2019","1",0.883656938640787
