"period","region","sampled_mean"
"2020-2024","1",0.523672382872723
"2020-2024","1",0.535543719045946
"2020-2024","1",0.521206013910669
"2020-2024","1",0.52375872345874
"2020-2024","1",0.542756556617154
"2020-2024","1",0.525563977490091
"2020-2024","1",0.529894538912425
"2020-2024","1",0.541049174546247
"2020-2024","1",0.512832242691871
"2020-2024","1",0.524675606846771
"2020-2024","1",0.526868557553402
"2020-2024","1",0.528878606885372
"2020-2024","1",0.52268014114783
"2020-2024","1",0.524704352195634
"2020-2024","1",0.536241148280908
"2020-2024","1",0.526972602999429
"2020-2024","1",0.52793197963203
"2020-2024","1",0.534206623811144
"2020-2024","1",0.530315463145797
"2020-2024","1",0.534638951701723
"2020-2024","1",0.522124807401991
"2020-2024","1",0.514509917783908
"2020-2024","1",0.545659750752374
"2020-2024","1",0.531971964849542
"2020-2024","1",0.526149667797034
"2020-2024","1",0.52951550504935
"2020-2024","1",0.531840932061585
"2020-2024","1",0.52132096281329
"2020-2024","1",0.529825888493318
"2020-2024","1",0.521008227033752
"2020-2024","1",0.522350272888098
"2020-2024","1",0.537845374864941
"2020-2024","1",0.538477835473619
"2020-2024","1",0.515306625218432
"2020-2024","1",0.547347798784555
"2020-2024","1",0.531153585116918
"2020-2024","1",0.522962508920363
"2020-2024","1",0.532814277889041
"2020-2024","1",0.535114313115608
"2020-2024","1",0.525192345917119
"2020-2024","1",0.520619102326352
"2020-2024","1",0.526224136632152
"2020-2024","1",0.53597072202597
"2020-2024","1",0.537941821175599
"2020-2024","1",0.526803547905253
"2020-2024","1",0.532390075511783
"2020-2024","1",0.527713809269823
"2020-2024","1",0.537263191034889
"2020-2024","1",0.5354559630398
"2020-2024","1",0.529388218491738
"2020-2024","1",0.522395782383119
"2020-2024","1",0.526824237136837
"2020-2024","1",0.532261851541932
"2020-2024","1",0.522155201315404
"2020-2024","1",0.526565247809924
"2020-2024","1",0.525885018284149
"2020-2024","1",0.532205624994279
